,attribution,count
infect,0.02108714912325306,1
Bevin,0.01665890201742027,1
every,0.02306461997071324,2
Hillary,0.027027986445182776,1
unyielding,0.08235778181261427,1
warrior,0.06550476162063523,1
Justice,-0.04496082569381196,1
else,0.025535251441433718,1
social,0.024204877956129196,1
Naturally,0.02045376560597175,1
my,0.015464963935448594,1
unlikely,-0.21421447181430417,1
Care,-0.16377060810490512,2
formally,-0.12608270296358123,1
discussion,-0.12159210444647513,1
marked,-0.11598615840648076,1
Writing,-0.2899019659418894,1
Journal,-0.19440594785413087,1
denies,-0.19096146022174582,1
Street,-0.14608327593973294,1
fully,0.14013544985620438,1
whom,-0.11502712489881077,1
market,-0.04452091721239347,2
celebrity,0.041328477901155104,2
revelation,0.037330140554712996,1
deliberate,0.023284040921028617,1
tear,0.022403303315448677,2
bragging,0.08711047916803548,2
each,-0.06374310368424697,1
smear,0.3716183575178414,1
Geller,0.06285351497084353,1
boast,0.33301702978985254,2
week,-0.14765595581671243,3
stadium,-0.1333703633453773,1
choicers,0.07326978027181587,1
bond,-0.05488529796746054,1
sever,0.03812314865061838,1
spend,0.045343434007328876,1
guy,0.038599236570779835,1
proponent,-0.033840800832406065,1
gun,-0.03970551510792508,2
document,-0.16553520185941922,1
appear,-0.12521301111823047,1
investor,-0.10096733100675973,1
unable,0.06980680812495767,1
unprepared,0.04405608318594352,2
administration,0.0014436066337960261,2
picture,0.0001420195716965748,2
vigorously,0.15895295961258935,1
rant,0.22556971791526031,2
Dave,0.06780734627918018,1
slogan,0.027792919648425857,1
Establishment,0.028891077964557886,1
harlot,0.02235079142156054,1
wartime,0.20083183596364135,1
golfer,0.12954488750176144,1
misogyny,0.07174177203649708,1
vicious,0.10301453728664853,2
battle,0.052719101611172235,1
tragically,0.23401326067957173,1
warn,-0.13405523309546935,2
alien,0.09310669361748596,3
two,-0.008661099656013827,3
there,-0.04654480773781158,1
supremacism,0.1535592940330081,1
fire,0.07440668383573529,2
monumental,0.053146850588966635,1
bigly,0.024355124704712357,1
new,0.017785282817264922,2
great,0.021487109800475565,2
pollute,0.10449201259833035,1
area,-0.09737507191778494,2
If,0.05949349331463334,1
Hong,0.02074620065945626,1
Beyond,0.015298752629039538,1
racial,0.04986938148312707,1
well,0.05060133933930093,4
wild,0.1023273765669267,2
Kim,-0.08273863096416166,1
lock,0.08222334780590185,1
Fashion,0.04969964737372545,1
doctor,-0.03623928518497322,1
economy,-0.04379141889207276,2
package,-0.07218127398384991,1
storm,0.12717027027713307,1
Alexandria,-0.031111068676992003,2
Feminists,0.04363296028412148,1
all,0.01620862566417059,6
enact,0.022732248883873138,1
former,0.022273246652728777,1
federal,0.017886035675543338,1
author,-0.01671816807279474,1
Portrait,-0.015374519794493639,1
city,-0.09415910984241967,1
stupid,0.012801978911758907,1
wallop,0.03681631913175063,1
dog,0.017238649803437093,1
flippantly,0.2952545785023622,1
campaign,0.06231436973973705,1
2020,0.06101234940457927,1
China,0.013515723815677162,2
claimed,-0.05958413271824597,4
hoax,0.22193543366276555,1
personality,0.17988274580224808,1
scheme,0.055926686427907504,1
illegitimate,0.05573465879360246,1
pathological,0.040545351764142014,1
rich,0.030862321030146203,4
extraordinarily,0.01939542229711122,1
chief,-0.16397917590571265,1
prompt,-0.12774592070853777,1
Alarmingly,0.1627019098916674,1
off,-0.08989177920938242,1
cesspool,0.02846309397359079,2
obviously,0.034022049805606386,1
criticize,-0.05369606541464933,3
senator,-0.076361402956517,1
penis,0.01941123735153745,1
declaration,0.015945583139910117,1
worm,0.23225354403159107,1
open,-0.059097280996664725,2
opportunity,-0.15292075402500907,1
control,0.0872532290491771,1
some,-0.11478068739475988,2
ridiculous,0.008659427131950536,1
comical,0.006334146752508802,1
dubious,0.19885922319632615,2
rioting,0.07362581731478356,1
Afghanistan,0.10182658900021793,1
hunt,-0.07741453992042303,1
elite,0.11191220457666516,1
Proponents,0.05232329875942781,1
establishment,0.030269889365863,1
feral,0.023775051569541072,1
censorious,0.017580885035073362,1
stand,-0.01006727874758723,1
notion,0.018855268522091802,2
distance,0.026406784291085537,2
consolation,0.01949561133900448,1
apparent,0.016081791546333837,1
Khamenei,-0.21293734708524054,1
evidence,-0.15456412010631795,1
brutalizing,0.02294794415629028,1
glossy,0.08667987803373212,1
booklet,-0.06160379709596524,1
fascism,0.03800703100865119,2
essentially,0.05038910515378324,2
utterly,0.025540862659987194,1
understands,-0.021483762793191606,1
unchecked,0.26465761260619663,1
Not,0.1028971487178409,1
burn,0.05936137689851802,1
express,-0.05106379667220875,1
store,-0.03738753255939867,1
however,-0.15050467600579664,1
agree,-0.13337906358652316,1
strangle,0.007879398812670257,1
wed,0.007572321691481692,1
fund,-0.042535438378896104,2
irony,0.08488484734325588,2
failure,0.06505847331019272,1
rather,0.03579457354775484,2
economic,0.025723066770469746,2
Democrat,0.048342495854251336,2
desecration,0.03221627318763685,1
end,0.007038835435467836,4
history,0.0274021818619022,1
In,-0.12446436614595469,1
speech,-0.09277089858187396,1
fat,0.09108574921921252,1
cultural,0.05278461310276667,1
re,0.05245594395816927,1
strongly,0.09691694886279589,1
oppose,0.09130071992755907,1
your,0.04900836338868166,2
eye,0.06862446283914593,1
botch,0.11575654888250475,1
describe,-0.06313312788910781,1
quack,0.04506204481823794,1
Kevin,-0.03889699968796158,1
stood,-0.1554319711301386,1
masked,-0.10840925996047343,1
vice,-0.06752789452074141,2
regulatory,-0.08074279328581697,1
affair,-0.07394202340821292,1
savage,0.04477712681068007,2
innocent,0.029458389224239115,1
influence,-0.11892961872062692,1
wellbeing,0.08863270805339811,1
correct,0.018475419871499053,1
own,0.0746563663548114,2
fist,0.01025260062518655,1
vote,-0.2178431872637282,1
Friday,-0.1685568529391488,2
million,0.10488600797290612,2
loser,0.018615988575676354,1
excess,0.04678029253736268,1
extreme,0.054228197552360226,2
unfathomably,0.04073916269622673,1
longer,-0.17181694115976992,1
Colbert,-0.10371076388883403,1
Barack,-0.059589675184596326,1
capitalism,0.46363066226602645,1
difficulty,-0.13219044316779482,1
worker,0.11160775730332848,1
product,0.08089134268303537,1
enable,0.2344522953474788,1
accelerate,0.17566896603491466,1
drink,0.03281593358991548,1
himself,0.04075250040746207,2
Exploit,0.31881463561432594,1
Coronavirus,-0.11470548081935673,1
Election,-0.05519385474326742,1
Franklin,-0.034290764854103324,1
professor,0.030590911118429383,1
troll,0.029504274979590316,1
academic,0.02176091422153124,1
nominee,0.06619480444522577,1
pocket,-0.23125983032659117,1
outbreak,-0.22848521177630815,1
welfare,0.023124972996518056,1
Left,0.015534341416996495,1
signature,-0.13515653642474718,1
undercut,0.09855618321972932,1
resolution,-0.11738556875230095,1
Thursday,-0.09449310394292786,1
shamelessly,0.027608343341585555,1
greedy,0.025537679797759852,1
destroy,0.02218486927981745,1
exaggerate,0.0154071800895295,1
stake,0.2107325924841393,1
voting,-0.16083844719896137,2
ridicule,0.06258842548668764,1
worth,0.03657320063996732,1
race,0.03604299402679081,1
When,0.025374004004467397,1
heartlessness,0.47402351965264966,1
duel,0.11878962327709383,1
toothless,0.7092802827138533,1
circulate,-0.07645526220562546,1
chair,-0.02183405715909205,1
relentlessly,0.3732399820401147,1
reminder,-0.15914731942835653,1
confront,-0.09342706361277262,1
member,-0.08150172256988204,1
arsenal,0.055947393361182714,1
delegitimize,0.0506194929296817,1
crime,0.03422040497393504,2
cut,0.04994328800367095,1
Wade,0.041887059256902406,1
require,-0.08355501094866132,2
electorate,0.163571865424834,1
same,-0.0776461812338129,1
handle,-0.1898033666128188,1
drop,-0.16257587296437254,1
sought,-0.1505957430006345,1
multiple,0.12818788556543612,1
operative,0.08095514865348247,1
vulgar,0.052783465048200195,1
Giuliani,0.05225156736788075,1
buffoonish,0.049934033138397935,1
childishly,0.09202445354665328,1
put,0.04953908585034338,2
ideologue,0.044896955621463605,1
mafia,0.029726255613551262,1
crap,0.03927964834729226,1
might,0.04012308329818931,1
severity,0.10559679066900896,1
Since,-0.050656181943309384,1
fracture,-0.07913386628027091,1
analyzes,-0.0599971778753649,1
fade,0.10390195607400661,1
demonstration,-0.09699469091840301,1
parrot,0.27252113843858206,1
disturb,0.08794916912644686,1
fervently,0.07050156755430824,1
embolden,0.047155167544910254,1
custody,0.041062307613068394,1
suffocate,0.029927249528129994,1
charge,-0.29064303425545585,2
unusual,-0.18805368315565207,1
loss,-0.14778204944461906,1
array,0.014639253190542689,1
explode,0.014604965037692333,1
spew,0.013101479250585565,1
shoot,0.09083142414410261,1
2019,0.06562509373013066,1
next,0.049068012959338554,1
detain,0.1741439377358013,1
pass,-0.11188397357414633,1
go,-0.08371391993064947,1
1,0.07715966462914244,1
lifer,0.04164272161868427,1
pro,0.024223118686750568,1
six,-0.13208462830546638,1
preliminary,-0.0685729603820569,1
hypocrisy,0.14573442617641835,1
equality,0.02882606944314441,1
move,-0.02740616971838415,1
original,0.019359653650179956,1
Extremists,0.04321035946722597,1
Lives,0.05444918343440372,2
troubled,-0.015036980027439193,1
accord,-0.0651754838171487,1
global,-0.05987125047358914,1
data,-0.05788826121987432,1
wealthy,0.06308123152479428,1
hammer,0.05911718479759277,1
way,0.02285353248489389,1
agitator,0.1894994436336734,1
institutional,0.09694022456688384,1
cancel,0.04304502158513119,1
Let,-0.006713812269037703,1
mandate,0.02540899537092238,1
hail,0.017558066656561545,1
embarrassment,0.2949016753806425,1
grab,0.10982039855693129,1
medalist,-0.10411608326797989,1
ban,-0.09139640352152587,1
Australian,-0.06394933414243482,1
Muslims,-0.10778046616754307,1
seek,-0.06074043514421673,1
useless,0.07588263314569377,1
toward,-0.025969214744146145,1
translate,-0.02572559537661089,1
pathetic,0.020172551318051495,1
excuse,0.01915914343384006,1
pretend,0.03527346254491704,3
remotely,0.01106399672269272,1
question,-0.14337250056556083,1
perturbed,-0.1382517295522868,1
reporter,0.10197538161852748,1
healthcare,0.06507923501823432,1
dealing,-0.13641504291338416,1
book,-0.12676670152266703,1
investigate,-0.11825801202638327,1
both,-0.08472812355903579,1
opposition,-0.2799259406453644,1
Numerous,0.1061978724869113,1
recalibrated,-0.21213652461670915,1
concern,-0.1898964409752682,1
rhetoric,0.11710259378104626,1
fighter,-0.09236860241279095,1
Lots,0.18714810689298092,1
Green,0.06869847351519037,1
nut,0.03911899474460859,1
whole,0.025209999906936932,1
Reuters,-0.05617906894885368,1
Adolf,0.047736718897570043,1
feminist,0.006323842064430847,1
contempt,0.005455170597966581,1
spin,0.005326911291047668,1
overturn,-0.14357168963823136,1
long,-0.12689484963384834,1
Basketball,-0.07515831564075734,1
Spiers,0.02639880588126192,1
rip,0.025448909327317568,2
businessman,0.07001499592039134,1
hype,0.04804374445319859,1
diseased,0.036739467503590466,1
network,0.023489927381549158,1
incompetence,0.217137226065344,1
plummet,0.0874924413564933,1
15th,-0.09357237017611132,1
wrong,0.027374462701794035,1
entirely,0.013782107508842217,1
painfully,0.014599861933029295,1
respect,0.010339112720069325,1
19,0.009436607338577496,1
irresponsible,0.010313033100377598,1
Virginia,-0.10423827723674636,1
term,-0.08099337664320422,1
hidden,0.06102094865054665,1
United,-0.021165614897674573,1
narrative,0.03832174429215296,1
ugly,0.0274904144806265,1
serve,-0.15165723627072866,1
broadly,0.1026408992893235,1
dogma,0.06248313301175167,1
slavery,0.04361380811316064,1
enormous,0.11453331274019524,3
ineffective,0.012030437573882806,1
Amy,0.11517093310172948,1
she,0.07142100991000913,1
Few,-0.08967907431621196,1
Given,-0.22099155335938975,1
strike,-0.15488991739058028,2
revere,0.1730767691108455,1
potential,-0.0904018573821219,1
cheat,0.025509803439800142,1
shameless,0.02400365999054483,2
equal,0.020220606345747384,1
Yep,0.01863825094557063,1
baby,-0.14863554892385158,1
wish,-0.13969915543581005,1
intend,0.10446375147382829,1
Yet,0.1508342395246461,1
record,-0.11682541552992017,1
even,-0.09427508856493146,1
Italy,-0.08819126227744474,1
task,-0.17877718920070185,1
mailer,0.16250994982257863,1
nationwide,-0.13755996426123818,1
extraordinary,0.14587645131846935,1
land,0.05684619386729411,1
Israel,0.03604654812900073,1
hate,0.02723203726968971,1
idiot,0.027115872575284892,1
hospital,0.0227560968913905,1
conscious,0.022657427904198616,1
without,0.26002223249903195,1
between,-0.1666153629689742,1
Romney,-0.13126792616993932,1
consistent,-0.05626253923437072,2
Officials,-0.192497105740044,1
disrupt,-0.14012421941035277,1
bar,-0.15217303255269485,1
1992,-0.12019339109044305,1
suck,0.06343420020186714,1
maleness,0.06232754990545302,1
sea,0.05092643638198409,1
representation,0.028793982500622466,1
headline,-0.14930709717723648,1
refine,0.10979079048405727,1
ever,0.016779533723849823,1
vilify,0.014421735656875117,1
tepid,0.20679172045764085,1
Defense,0.154938072418305,1
Kayleigh,-0.09832480976596063,1
hot,0.01734575197556997,1
family,0.014513854272966397,1
Cuomo,0.006671051544789692,1
nakedly,0.036309888971984575,1
effort,0.030247682756518623,1
marginalize,0.029614471941133483,1
defamatory,0.02644481125718192,1
shill,0.018818088925434344,1
inferno,0.0361451737603654,1
employ,0.029562093517895446,1
nod,0.03498513613421943,1
Sanders,0.0263329257227159,1
debate,0.09837262899391525,1
Buttigieg,-0.08121833078823211,1
sociopath,0.04141562060222878,1
poison,0.028841242841083716,1
optimistic,-0.16306808381306284,1
Tuesday,-0.14038331978388163,1
attend,-0.08711109397083677,1
many,-0.08167818918911449,1
damage,-0.12499889944694974,1
crappy,0.034649305550855304,1
Purpose,0.02007720990604717,1
sneer,0.1577665005362391,1
erode,0.09432096998042017,1
legislator,0.05031665569715691,1
name,0.0922201532065221,1
Redskins,0.07987208616913245,1
boundless,0.07719636814904995,1
passion,-0.059377453472514934,1
gaggle,0.1645337725257863,1
live,-0.07597157806754659,1
behavior,0.05410444447460289,1
forgetfulness,0.050936683288324035,1
argue,-0.14266076465971272,2
peaceful,0.022991382747394713,1
which,-0.01936807005002813,1
wacky,0.12799434580686891,1
flunky,0.10571847603337503,1
flippancy,0.09548427200871384,1
Sen,0.03951066240932645,1
fumble,0.36404179171509393,1
States,-0.059553260193139536,1
violence,0.12032171976675796,1
shouldn,0.10711525511207257,1
street,-0.09414370897421409,1
spectacularized,0.022657858476605248,1
bully,0.018124604617420874,1
weaponizes,0.016053614972348834,1
humiliation,0.013205422277898577,1
dysfunctional,0.06557093458997974,1
united,-0.056400658493991736,1
raise,-0.030560501173439253,1
tone,0.022351080064958326,1
vindictive,0.039401298920756465,1
god,0.03805056602516527,1
triumph,0.036717685530799855,1
heretic,0.023720370200971258,1
darling,0.18555802372156074,1
visit,-0.13105006244840856,1
voter,-0.07536627597186667,1
Of,0.021013154637845238,1
dumb,0.020561473128810882,1
brainwash,0.03009865508577292,1
threat,0.020410784145155538,1
piggy,0.2171731248533081,1
recognize,-0.10034934159726955,1
As,0.0547402245350257,1
Epicureanism,0.028332540119069525,1
caricature,0.025182766426040806,1
penalty,-0.19058231999284944,1
defines,-0.1387595627381708,1
legislation,-0.13841113011678297,1
concrete,0.0636311388987942,1
rise,-0.1219527651141018,1
remove,-0.3097016792492962,1
monger,0.20805256336514424,1
answer,-0.16709702916253372,1
falsely,0.13437526453133397,1
quote,0.09559709429790654,1
think,0.0740405863026175,1
quixotic,0.1744760599391081,1
pornography,0.17686137479505643,1
night,-0.07149757512115648,1
continued,-0.053329423611571725,1
unconscionable,0.12137284823864669,1
weaponize,0.10184516554750356,1
generate,0.02582655790991007,1
terrify,0.025067965159231896,1
hostage,0.018877437036582578,1
scrap,-0.1616374987514528,1
possibility,-0.09197903852913525,1
blow,0.3536501480438059,1
Monday,-0.15862885635408772,2
omnipotent,0.015725124360229794,1
nefarious,0.013384982187773918,1
revolve,0.012177544554255269,1
Certainly,0.01052500821704872,1
upset,-0.14737090448010823,1
period,-0.1269317367652426,1
vaunt,0.07053838673198409,1
absolutely,0.061802271335050854,1
collapse,0.03503640333747678,1
Christians,0.05189725034384104,1
attempt,0.037036466755461676,1
felt,-0.02659538878593335,1
couldn,0.09482858996202827,1
hashtag,0.07096199599667076,1
scathing,0.23712780392021163,1
Movement,0.09962893160292662,1
godless,0.1257923207707008,1
liar,0.10206311325835189,1
