,attribution,count
announcement,-0.13502433921727844,3
blast,0.1613355470035596,3
impose,0.06103149361054538,2
lawmaker,-0.13470970821064912,10
Tuesday,-0.08961958219194499,22
ridiculous,0.22466905759233669,5
professor,-0.029153004419409503,1
School,-0.020683075173274668,1
recusal,-0.014689269460629989,1
at,-0.030678311214103977,32
add,-0.12632414892014104,25
jealously,0.08894840630016755,1
Braverman,-0.08037871196742333,1
Elected,0.06394535727289076,1
date,-0.10399310318068786,2
Boehner,0.08284052859204016,5
com,-0.20534054309816713,1
dishonesty,0.1444204509324886,1
Bozell,-0.07910654370096995,1
guy,0.06015116682606317,2
Fox,0.13521050624649772,7
cannot,0.07234935615818097,2
ban,-0.055200373832890885,3
she,-0.06413244895322812,32
conduct,-0.05855469153654049,5
ballot,-0.1167360277925683,2
stamp,0.06343888658187584,1
leader,-0.012825411401698305,11
demand,0.06506379934488309,4
something,0.1497833991331051,1
rally,0.00779260169493267,2
tax,0.10730586809316879,7
weakens,0.07473460781333763,1
wealthy,0.14276674543117154,3
defend,0.07029323641215435,4
decimates,0.04953396590665418,1
Mo,-0.02583292464069673,1
on,-0.006581318360600916,43
D,-0.03264575204427624,6
Cleaver,-0.021459323535431427,1
issue,-0.06749184407554108,6
thank,-0.026497614312498655,1
discus,-0.019514657727839158,1
want,0.06403047839607197,7
crazy,0.15605295847229667,9
Democracy,0.17379302569541832,1
know,-0.03012328042072319,13
doesn,0.14193294113722146,7
pundit,0.11306109445534822,1
countless,0.09353948969523779,1
from,0.015062143300858925,15
hypocritical,0.2936851599869279,2
described,-0.13050007084444065,7
administration,0.039603925217191825,11
conversation,-0.11781288496973719,2
Thursday,-0.09366295069959821,11
American,0.07751758774171011,7
resign,0.0648496622559914,3
Mattis,0.0019358493630328398,2
Party,0.1332738440821222,8
destruction,0.17548142569617936,1
yet,0.1256149678116004,1
exactly,0.02476630088292138,2
s,0.03629819564085579,59
man,0.07432871672693707,6
family,-0.05254740371539074,3
On,-0.14088278589816408,3
will,-0.022614209371865396,6
trust,0.11474485154799043,2
openly,0.24237085965966707,1
drew,-0.17858653529576698,3
establishment,0.18118135886760145,2
might,-0.08239610261826368,6
debate,-0.01470405498820268,5
unabashedly,0.2581809900354388,2
bait,0.2211771314927541,1
likely,-0.09815841134428872,1
ruling,-0.06790909432941393,2
Chad,-0.02755054753913187,1
what,0.11348725391356845,11
Saturday,-0.11910121812232015,8
voice,-0.07888203444853312,2
social,-0.06309560874192917,1
year,-0.07178778786778511,8
Trumps,0.04026137881663694,1
among,-0.08429606457716234,8
refuse,0.1404389891818115,17
detailed,-0.11131692165677215,1
discrimination,-0.09747014541596488,2
abhor,-0.02210855263557015,1
squirm,0.18990462305184264,1
also,-0.07158971215153324,12
political,0.10874138377641868,22
beaten,0.07810920702078096,1
novice,0.07684762894408505,1
nickname,-0.1303467579276436,1
echoed,-0.1260869684297473,2
chief,-0.042096033048640104,3
Mad,0.07341729818648206,1
combat,-0.08133752474618683,2
airport,-0.12597136765005826,1
payment,-0.08283642300743148,1
across,-0.10115936091987411,4
politics,0.12990847157220126,9
Jersey,-0.020005161095382338,2
big,0.06966553451382221,5
mother,-0.10742353365911343,3
Dream,0.08415689396948024,1
remind,-0.07677348194273252,1
if,-0.03280558475805284,6
difference,-0.017968805825684424,2
Speaker,-0.043692572076706515,5
occur,-0.09992190693617851,1
email,-0.05578471836240332,9
held,0.004433327686771238,2
York,-0.047461454747601946,3
later,-0.07617322482247145,6
longer,-0.06603610839238457,1
national,-0.03350401048672238,3
even,0.1470695162271985,18
emergency,-0.0711196536314223,3
Lewis,0.016852959107038438,1
right,0.0293720374841968,8
Monday,-0.09759165384244503,15
briefed,-0.054518562725162506,1
out,0.09369335962930464,11
ignore,0.1661870501995171,3
So,0.16182067189980623,6
off,0.03950283485201927,7
Brat,0.011707080503019815,2
untenable,0.12468058260727237,1
government,0.09457285235014044,12
their,0.12229535419771866,13
Iran,0.11595355121051347,3
bus,0.07095949712014125,1
repeatedly,0.09910797682638192,7
nowhere,0.4294601215065382,1
go,0.07291510695583518,16
proposal,-0.08618407676934503,4
official,-0.06772136728979258,11
ground,-0.033923714541875954,2
week,-0.039626777889477514,14
exploit,0.0928523971720557,1
treat,-0.05049977264064374,1
nearly,-0.07224753009417469,2
faker,0.24125739391201032,3
tell,-0.08697161767945527,3
late,-0.03672515219756197,6
like,0.09881973345426685,12
Trying,0.11038405496633195,1
away,0.13277438670824437,5
gotten,0.13876708499518003,2
How,0.143760897876621,5
carefully,-0.016749551652256636,1
spokesperson,-0.0794288954295363,2
review,-0.08502662703066229,2
ripped,0.2585488375330147,1
denunciation,0.15096142469556312,1
conservative,0.1126691744393357,14
progressivism,0.09864634646139843,1
first,-0.1121765806302264,13
hardly,0.0843098340986572,5
uproar,0.11543513495268312,2
photo,-0.05523654341475968,9
time,0.08318126992033519,5
failure,0.15678938812625617,6
resurgent,0.13898772911061874,1
concern,-0.08489958857271639,11
partisan,0.19413222973535305,4
continued,-0.022528772071518592,2
Medicare,0.11877692222757523,4
document,-0.03953015074628636,6
court,-0.07409519587486309,3
Prosecutors,-0.02919308711169716,1
Gov,-0.07232667132403779,3
assertion,0.015153698328877549,3
enact,-0.06726364693534356,1
do,0.08203137206253712,21
for,0.015615283949000778,30
Center,-0.04889215380566422,3
nonpartisan,-0.04006345386328979,1
many,0.05352172008328298,8
father,-0.05427937863931581,3
force,0.0664129770216689,6
plot,0.19658467946622404,1
Some,-0.032150600907138886,5
cast,0.15356794807278365,3
himself,0.12656693644237124,6
burnish,0.17668202424196605,2
hawk,0.14638306519171304,2
primary,-0.12098331587022795,4
whose,0.03899741098786445,3
shortly,-0.053644812351614585,2
criticize,-0.1631571362184099,8
those,0.13201230801021427,3
so,0.07624998280041644,10
budget,0.02014430329034391,5
strain,-0.03559644836530719,1
64,-0.13765796884971318,1
brilliant,0.12430046902286997,1
Blumenthal,-0.0011144679976864136,2
case,-0.053126988964734764,5
But,0.14677620539530056,31
Mr,0.04841984814563548,27
Coulter,0.16033348614574258,3
accuse,-0.1432897689140687,10
Russian,-0.025603754951196954,2
into,0.038944507438927446,6
election,-0.012073173038019374,3
meddling,-0.07856518025536531,1
attack,0.09984016320868491,17
drumbeat,0.18262303170925254,2
Mrs,0.030578394060809096,4
up,0.1293170182223527,7
ultrarich,0.324213998362839,2
flinty,0.22431681629064876,2
bureaucrat,0.20890154126914598,1
Arpaio,0.09819560663091331,4
you,0.08569716560152406,15
And,0.10907362688336178,17
Rep,0.04108922845361147,2
Beto,0.08800164883829545,2
collude,0.07826929342716504,1
Mart,-0.05933438854063901,2
submit,-0.02573607695351926,1
Microsoft,-0.021089255542574913,1
unconscionable,0.10284826043961787,1
60,-0.06078341041585328,3
lose,0.08419693777863417,5
seat,-0.07894003237284415,4
stop,0.18290404763881268,4
use,0.06828112750466356,4
willing,0.11739279697038357,2
speak,-0.08216341516353938,6
face,0.04135482453420531,5
all,0.09707769934800227,3
His,0.05672677429961236,7
organization,-0.10924809114468217,2
overreach,0.09508438146635191,1
Calling,-0.021016576474678,2
hell,0.1708365247419496,4
found,-0.09268262954941128,2
Mickey,-0.02873214327860613,1
explosive,0.1053332464793421,3
device,-0.024384571599812874,1
moment,-0.03217413338826702,3
whatever,0.038442494734072886,1
love,0.06896833941883657,3
equally,-0.021486935541340266,1
under,-0.040969072901689225,3
couple,-0.054201553100624134,4
regardless,-0.01173852894026505,1
delete,-0.07624882030902845,1
permanently,-0.039394710674905145,1
wall,0.10385388557708687,7
Then,0.09319037589888618,1
directly,-0.13352456598604184,1
remark,-0.10787201095715132,9
rumor,0.10129322131715005,1
terrible,0.18648092682884654,2
agree,-0.10041463881174156,3
A,-0.04631713621403686,8
data,-0.056130855739302314,6
simply,0.1095360993344852,6
nothing,0.135922644585933,10
six,-0.10654068934483626,2
expect,-0.05457002866307298,4
just,0.10838169310299481,13
Why,0.15466078103931444,4
pay,0.09369838454541818,6
Obamacare,0.06757559898432425,1
To,-0.00489302713149717,2
witness,-0.10764882471008762,1
early,-0.05462135547249515,4
false,0.1752373809886883,16
eccentric,0.05892438856822761,1
rancor,0.22912512243618724,1
resist,0.13352654226368726,1
suggest,-0.06732612801994738,7
beneath,0.11386697131726436,1
Carney,-0.22302641079193603,1
God,0.10621263658135838,2
anyone,0.12284542137591582,1
coin,-0.07961154619466977,1
aid,-0.017565685610097654,1
federal,-0.05843459114112919,7
Koch,0.16536847525744192,1
business,0.10240023257258808,5
hasn,0.15948002414046805,1
charitable,-0.09712185040608502,1
sore,0.32139093871215224,1
Clinton,0.09699546920484418,26
congressman,-0.053794630278442876,5
seven,-0.12285161046867757,2
Who,0.13573678722875546,3
Newsweek,0.02026599995770902,3
politician,0.13769941960547327,4
people,0.09389529445961613,12
put,0.08095369656490252,3
Hillary,0.11316121217058911,9
best,0.06709677708251517,2
85,-0.08708122282947574,1
person,-0.08257614374113052,1
picked,0.07308325893369262,2
brash,0.09149758837012922,2
crime,0.1334206612599174,5
whodunit,0.08409084898646182,2
news,0.02601787342874701,4
less,0.10081071257205754,4
ridicule,0.1599288325774701,2
attract,-0.18075706682207998,1
share,-0.06631991199532851,5
undermine,0.2485803728493475,3
suit,-0.18144014152060198,2
Marijuana,-0.13368344984329192,1
figure,-0.06563016095146396,3
viable,-0.030902702390798356,1
prorate,-0.02680426100141109,1
protection,-0.059156873273396325,3
travel,-0.03469305274656805,5
Indiana,-0.04021691871955681,5
oppose,0.054949325707185775,4
state,-0.031594205004515555,20
city,-0.03415057664137383,2
Lyin,0.14763290439531096,4
site,-0.08040543655787231,3
Cruz,-0.009940041124396176,3
Sen,-0.03564931081412859,6
Lindsey,-0.07270419143724854,1
C,-0.039081437513872296,2
union,0.1303398594973165,1
about,0.004957232335693264,20
Republican,0.11513972858103481,12
hatchet,0.125366027304711,1
this,0.07539193563041857,14
logic,0.12059406146898603,1
handout,0.10332515196681005,1
rail,0.1329924257543674,2
care,0.07079488443101428,1
senseless,0.07832720717204356,1
get,0.0942895794686108,11
sensible,0.055458032576389725,1
torpedo,0.17278748187228385,1
gather,-0.10827528425144792,2
fierce,0.01193407397297145,2
brawler,0.2842852035730084,1
barroom,0.19123611371022023,1
unleash,0.1609668959675286,1
freewheel,0.09211779060052552,1
talk,0.07639281597490978,13
50,-0.06784665634171531,1
position,-0.09835682646899373,4
dangle,0.08564117517584585,2
uncompensated,0.07824904981415612,2
traitor,0.20778202842869323,3
heard,0.11692611006666855,1
we,0.011764348397166696,6
happen,-0.038984597228284845,1
it,0.016026509383344906,21
dismiss,0.1960532927291424,3
account,-0.09721808323244246,3
outrage,0.10440963541737631,1
prompt,-0.1059043692769598,2
response,-0.03732750089021254,8
much,0.06566541676652514,4
virtually,0.19426419580048382,1
covet,0.11344747908619385,1
jeopardy,0.09499180197830094,1
awful,0.26570988430102505,2
re,0.08059953309371065,2
illegal,0.14467168813950887,10
isn,0.05820751873676261,1
offering,0.028611932337945994,3
easy,0.04921172506487209,1
criticism,-0.14464971852654582,5
push,0.03796165220155224,4
against,0.07576839925409141,12
Wednesday,-0.08557395328402399,27
morning,0.02239078110947457,2
desperate,0.19184220436067145,3
urge,-0.19240988772873155,3
only,0.10227255460325814,8
because,0.07443102864293015,3
alleges,-0.045332277275380375,2
falsify,0.048648108239098806,2
attorney,-0.04168462066237683,5
E,-0.030815555402925274,1
justice,0.02973017543554119,1
concerned,-0.04269353379677212,3
fantasy,0.08176358828738921,1
unpopular,0.07631290138619454,1
topple,0.13164660383680965,1
contend,-0.11924240413864798,1
soft,0.1006760169238685,1
Trust,-0.04640209592688717,1
benefit,-0.0518521166212181,5
current,0.040091961053191655,2
23,-0.03238707938491155,2
would,-0.04057635976712309,13
insistence,0.07726488990270984,1
economy,0.08779191747145466,2
shenanigan,0.14188533713097193,3
usual,0.10576146481865234,3
abundantly,0.06479948912149046,1
once,0.06371608969326886,1
run,0.03251293294642173,10
For,-0.09490167078195245,2
excoriate,0.2515850357584698,2
claimed,0.10798620707980548,7
Catholic,0.12513549227470452,4
faith,0.08033509061497068,5
establish,0.12241013386226149,1
language,0.029661324776022773,5
conclude,-0.04363084689774456,2
than,0.019536428434213483,7
million,0.07024556019423212,3
support,0.0064506353993609615,6
Hill,-0.05185151466536958,3
never,0.13718917476230466,4
revisionist,0.17932941269279457,1
comprehend,0.1575658074661997,1
adviser,-0.09895322036991808,5
lie,0.17981291524106893,17
consider,-0.13601980324773338,11
cite,-0.07226047828947295,3
accusation,0.16725944092495953,2
vice,0.1688128607237441,2
bombarding,0.1487374546287119,1
butt,0.16562231638379438,2
NAACP,-0.09035937921822984,1
King,0.08576501540633905,1
change,-0.09185220297242085,2
seemingly,0.08420869778546668,2
Christianity,0.07013392605291525,1
religion,0.10395471520913871,4
hard,0.14110873632409046,4
evaluator,-0.039583428919656716,1
termination,-0.08115187349039304,1
agent,-0.07906123593214719,3
former,-0.08012918929251323,5
February,-0.06151361860666551,2
well,0.05854020022647888,7
intervene,-0.09476351910774285,1
opportunistic,0.19201575382752695,1
cheat,0.11110935436267581,3
hope,-0.040271696810087215,2
Charles,-0.05422061597672708,1
our,0.04526439420465331,8
hate,0.1490677787050371,2
Chick,0.05019749861201456,1
supportive,-0.15682625027920008,1
spokesman,-0.10696913287100152,4
Etheridge,0.027305527013279013,1
least,0.04534266604056619,2
part,-0.07624333241912076,6
play,0.0554680071651645,5
busy,0.15434311394388087,1
unquestionably,0.06106212550779291,1
relationship,-0.0659865465739847,5
immutable,0.026539835973621927,1
racist,0.16526541312470636,1
member,-0.05467399392426436,6
March,-0.08467421222820386,3
activist,-0.08091726267919723,1
proper,0.1570204191829842,1
t,0.08639830674563266,25
rather,0.08796634559064441,4
2016,-0.07028633856539744,3
agenda,0.16474779141543386,7
exclusively,0.16743827009750742,1
hot,0.14461694918741588,1
rig,0.13880512818555873,3
GOP,0.15951099569056867,12
entitlement,0.2179200609209656,1
long,0.017975655657031474,6
fool,0.26276711589677776,2
All,0.11630817507212175,3
conspiracy,0.2793982070217491,2
presidency,0.09281450784305548,1
deal,0.013591960002432601,6
believe,-0.03862659910336861,7
Washington,0.0550952689107015,7
interviewer,-0.035629189901629096,1
store,-0.0204635541821977,1
bigoted,0.20142760566986603,3
dog,0.15594599132611447,2
itself,0.09842165708745071,1
can,0.03658931043895686,7
line,0.02119362640418558,2
Bush,0.1324411757547043,3
everything,0.11639838541523521,3
agency,-0.11370116844136481,1
undermines,0.11344443624233803,1
elitist,0.20006780505303845,2
hypocrite,0.2340145592384878,2
NRA,0.09496131690051868,3
Newtown,0.03377373425871846,2
partisanship,0.27063756606808376,1
invitation,-0.09699521466708826,2
destructive,0.09647812495497204,2
What,0.07855846970916093,6
11,-0.0746055232723283,1
White,-0.031349432345939524,5
when,0.0248109607878209,3
interfere,-0.07140034348671134,2
mistake,0.14113772202809227,4
Léon,-0.1256096138966785,1
another,0.12116804107582846,2
Supreme,0.1103444141321144,2
chairman,-0.08088023094693883,5
term,-0.08467013887820264,3
enough,-0.07304715879644992,1
hasty,0.19951143678552244,1
humiliate,0.1898321056864614,1
reconvene,-0.11140391925704617,1
allegation,-0.08275849151808334,6
risk,-0.2587916468349893,1
intolerant,0.10273832182212672,2
freedom,0.11246553213996588,2
wrong,0.15466519550834126,15
If,-0.0235743695152381,4
then,0.06279403946395638,2
accountable,-0.029442349785576992,1
month,-0.07299663441036149,5
answerable,-0.1306594323301038,1
no,0.08990732937704218,20
unique,-0.0822797004307106,1
certainly,0.08006842684281411,1
wasn,0.07833249686269345,2
policy,0.07001999044793243,8
More,-0.020450191092266975,2
Mexico,0.13044932844347396,4
Speier,-0.034811704515455774,1
safety,-0.017154209010000854,1
most,0.06144546056169691,3
condescend,0.11129148997129604,1
Chaffetz,0.04161090732824521,1
Act,-0.07045623467531946,3
previously,-0.08068860581304847,3
deny,0.05100797507469299,8
broader,-0.07201777294165392,2
security,-0.021311446247990636,3
help,-0.016033514252874685,2
overly,0.09361325637111828,1
overseas,-0.07782312507008358,1
America,0.09813736729247492,8
ideology,0.17059429000731344,1
Secure,-0.12159005719483011,1
nag,0.20615158000238326,1
doubt,0.08942623274931254,1
Jewish,0.07689477199889999,1
Lawmakers,-0.27547507172802105,1
truly,0.12396372113992445,2
Minutes,0.12053009699984675,1
often,-0.06656889422779727,1
lawlessness,0.2029649914054649,1
Marriage,-0.07561410635385285,1
file,-0.053878579052579284,4
Organization,-0.043609114441128624,1
e,-0.0862027678036491,3
one,0.026002249953630985,8
belie,0.14784945001534852,1
detail,-0.09505271426804832,5
adjustment,-0.09490749909052673,2
She,-0.1453087810709664,6
hop,-0.03587665635996229,1
ask,-0.07460838138927883,11
reporter,-0.05376967003334979,6
Ruppersberger,0.018543435832380387,1
world,-0.024273632250390052,2
plea,-0.10938927794779607,1
Our,0.09774567962630096,2
shame,0.16440480312374667,2
Rather,0.06816409245532144,2
flirt,0.12020442821025734,2
declare,0.09248027808856421,2
closer,-0.14071948446797866,1
Cuban,-0.09582000684595761,1
communist,0.080548438157145,1
storm,0.004015162969173425,2
Christie,0.008796413410129267,4
McConnell,0.11477861888657194,7
measure,-0.08241220504061432,7
last,-0.06647969355058175,11
Biden,0.02336958353311248,4
accurate,-0.10752217235989092,2
thing,0.0725812350346241,5
single,0.03377707136497829,2
politically,0.10956395203338667,7
unfeasible,0.07282390230536848,2
sort,0.14037354133606877,2
Controlled,0.05607308446060576,1
Substances,-0.053112282407871074,1
disdainful,0.1100922493212772,2
July,-0.05847297844262062,3
whether,-0.1248518532498217,9
secretary,-0.038298266099056566,3
us,-0.04809346095872147,1
its,0.02045115826938976,4
innocence,0.12460389934338195,1
hack,0.040015050012202916,2
waffle,0.2128798886767644,1
continue,-0.005564119772646025,7
immigration,0.015960373812592302,4
detain,-0.1250954243488916,1
vendetta,0.1523332078660672,2
truth,0.12486186226355443,2
democracy,0.10912197387569472,3
deserves,0.06772258792466414,1
now,0.01920247522973711,6
memo,-0.02937808734479041,1
probe,-0.13448440027661107,5
Comey,-0.015774825890690933,1
retort,0.24538682417484384,1
patronize,0.20781730151953853,1
singe,0.1477506467522439,1
mostly,0.13668886045764558,1
hug,-0.07291337494174406,1
shook,-0.043449596798817,1
Cowan,-0.036556728021301416,2
Neoconservative,0.11023039930877675,1
meet,-0.002026014124941189,2
doctrine,0.07060180056974757,1
Agent,-0.06696487203609161,2
tenacity,0.05125390554512796,2
Until,-0.04341324165523407,1
constituent,0.02224775931635529,1
include,-0.07227302696869004,18
tamper,-0.06811211495459071,1
unconcealed,0.27733556150890487,1
disgust,0.24229531820417122,1
vow,-0.07211351627603205,1
employer,-0.06023729522241236,1
top,0.02289356052878949,2
announce,-0.09123928523704598,7
indictment,-0.0018161298693643245,5
before,-0.06894047175929774,8
crow,0.06561836748292048,1
vote,-0.019410812240694197,5
apologize,-0.13946970429321245,6
After,0.028196631468651312,5
morass,0.1972608366809644,1
descend,0.09973633256813802,2
vowed,-0.08074186788806109,6
utter,0.11150480547944397,2
dismay,0.20992037129928617,1
unqualified,0.12902174601033486,1
down,0.07542954524980656,7
nominee,-0.13386836359746956,4
feisty,0.15567042296522837,2
performance,-0.1397804472485053,1
middle,0.12231061081736538,2
Garland,0.00958889468096484,2
Judge,0.011148959553967563,2
Griffin,0.07005007889982989,3
too,0.06867286542043899,3
Santorum,0.10569826473964757,4
conference,-0.04317695334784008,10
Nunes,-0.05086771556522301,1
irresponsible,0.08572777087216922,4
praise,-0.06322594009157823,8
buddy,0.20814462263829434,1
Putin,0.10015021052073607,3
friend,0.07935238005568065,1
society,0.01253081365748687,1
action,-0.05529087448790857,4
mislead,0.10274479771403357,2
Boutrous,-0.053877399966070424,1
There,-0.031762081267841503,3
threaten,0.11236342233090749,4
Nadler,-0.07958865350439726,3
experience,-0.03004477986689233,2
personal,-0.009346026937757927,1
Law,-0.008522126295895553,1
Their,0.17868772403784838,1
similar,-0.0916184880675605,1
clear,-0.01689832800580582,5
Department,-0.058681221827412276,4
nor,-0.06440345097630915,2
insane,0.1594085506208862,2
massive,0.13711760664903716,3
stuff,0.10777817884969298,1
start,-0.06311548868910706,1
opportunity,0.0513883405944437,2
rise,-0.02430264474979733,3
shatter,0.15966675985672346,1
United,-0.05474229334244635,3
recommend,-0.024908632691090737,1
matter,-0.02431430901179539,1
B,0.0754644157618439,2
Lauten,-0.042203605849792526,4
apology,-0.04890329840630619,2
sexist,0.2789615092026143,2
editor,-0.18217410464722295,1
govern,0.14331539653724262,2
text,-0.0412322120110237,2
your,0.10899531193629816,4
trip,-0.20502059341929363,1
derail,0.20119676793800756,1
S,-0.09831729514399896,8
Netanyahu,0.1176752435460274,5
civil,-0.16070297126794622,1
group,-0.07284955956789099,10
Hannity,0.11923326300851736,1
spirit,0.10625105737825859,1
corporate,0.13470088096230282,1
limit,0.09736718690729095,1
challenge,-0.07995511099158567,2
mistaken,0.17178534646926752,2
tolerance,0.18190455677182277,1
endorsement,0.014309889464292326,2
criminal,0.07353033571561539,6
lawyer,-0.04667776309535501,1
Bopp,-0.018057279116473073,1
Christian,0.07725345893925614,4
derision,0.36243803152692716,1
Schumer,0.09996752488216515,2
provide,-0.03663625148708835,2
terminal,-0.022725112996774998,1
balcony,-0.11667234838276584,1
followup,-0.028352997751266127,1
chain,-0.09909037195053366,1
cross,0.14059378010253837,2
Hoax,0.25609006173826426,1
total,0.12651473631355967,1
anymore,0.09221046986674233,2
beyond,0.0350446482212886,1
maelstrom,0.2754752587128388,1
Lois,0.20003820735359287,1
Lerner,0.14213767229818433,2
controversy,0.13296976460102858,2
Now,0.14008531900245066,4
Birthright,0.13689387157439245,1
unfair,0.13768789521642788,2
vindictive,0.368796479412744,3
alert,-0.1458450156679162,2
abuse,0.05797451703443803,5
race,-0.01565621726728117,4
more,0.003381737760579396,6
come,-0.04779101053017927,2
spate,-0.026560259363534348,1
IRS,-0.020708447220588903,1
scramble,0.12480851539310808,1
erratic,0.09429803620463882,1
exasperate,0.09217504399989135,1
dent,0.17906661215598305,1
kingmaker,0.15968881063061208,1
proclaim,0.11371691024929285,2
weekend,-0.09621937600253436,2
Akin,-0.08013418749295768,2
pregnant,-0.06440247893682471,1
extremist,0.3328958125354426,1
these,0.13606021264266718,5
latch,0.08994316933765953,1
spoke,-0.07681703611040999,4
Hutchinson,-0.01643184325497177,2
Mattioli,-0.07596143509659517,2
Jail,0.03682140239690904,1
damage,0.17251773719424296,4
dive,0.13520393337435788,1
January,-0.10862293425410814,3
some,0.004838981191290927,8
sale,-0.013286058933860007,1
recreational,-0.011517846723210944,1
surrender,0.147491871875418,2
instead,0.10585166337961735,2
react,0.1334240927456551,1
lash,0.13131781023601627,2
return,-0.059054726780395785,3
